lex,default
μυκτηρίζω,嗤笑;讥笑;嘲笑;蔑视;嗤之以鼻
μυλικός,磨的
μυρίζω,用香膏涂抹;为安葬而膏抹
μυριάς,十个千;一万
μυστήριον,奥秘;秘密
μυωπάζω,无法理解;理解力受限;目光短浅
μωμάομαι,批评;责难;挑剔
μωρία,愚拙;荒唐;被视为愚蠢的事物
μωραίνω,使变成愚拙
μωρολογία,愚妄的话;愚蠢的话
μωρός,不明智;愚蠢;傻子
μόδιος,篮子;盒子
μόλις,几乎不;仅仅;几乎没有;难以;好不容易;仅仅;勉强
μόρφωσις,体现;全部内容;基本特征
μόσχος,牛犊
μόχθος,辛苦劳碌;劳苦工作;辛勤工作
μύλινος,磨
μύλος,磨
μύριοι,十个千;一万
μύρον,香膏
μώλωψ,创伤
μᾶλλον,更多;更加;更大程度;愈加;愈发
μῆκος,长度
μῦθος,传说;神话;童话;虚构的故事;无稽之谈
μῶμος,污点;污渍;缺点;瑕疵
νάρδος,甘松油;哪哒香膏
νέκρωσις,死;死去;死亡
νέος,新的;近来的;最近的
νέφος,大群的人
νή,基于;依据
νήθω,纺(织);纺线
νήπιος,小孩子
νήφω,清醒;头脑冷静
νίκη,胜过;得胜者;征服;胜利
νίπτω,洗
ναί,是的;不错;正是;真是;确实;当然
ναυαγέω,遭遇海难;船只失事;沉船;触礁
ναός,圣殿;圣所
ναύκληρος,船主
ναύτης,船员;水手
ναῦς,船
νεανίας,少年人;年轻人;青年(男性)
νεανίσκος,少年人;年轻人;青年(男性)
νεκρός,无生命的;死的;死人
νεκρόω,彻底停止
νεφέλη,云
νεφρός,心;感受;欲望;意念
νεωκόρος,庙宇的守护者
νεωτερικός,年轻人的;少年人的;少年的
νεότης,年轻;少年;年纪小
νεόφυτος,初入教的人
νεύω,做手势;做动作;点头示意;招手示意
νηπιάζω,"像个小孩子;天真,孩子气"
νηστεία,禁食
νηστεύω,禁食
νηφάλιος,冷静的、克制的
νικάω,胜过;得胜者;征服;胜利
νιπτήρ,盆;洗脸盆
νοέω,感知;洞察;明白;理解
νομή,"草场,牧场"
νομίζω,假设;假定;想象;相信;以为
νομίμως,正确地;按照规则;合宜地
νομικός,关于律法;关于律例
νομοδιδάσκαλος,法律教师;教法师;律法专家
νομοθέτης,颁布律法者
νομοθεσία,颁布律法;赐下律法
νομοθετέω,颁布律法;赐下律法
νοσέω,不健康地渴望;有病态的欲望;有病态的嗜好;有古怪的癖好
νοσσίον,雏鸟;小鸡
νοσσιά,一窝
νοσφίζω,挪用资金;盗用;私自留下
νουθεσία,指导;教导
νουθετέω,指导;教导
νουνεχῶς,能理解;有智慧
νοῦς,心思;意念;理智;思想
νυμφίος,新郎
νυμφών,结婚礼堂
νυνί,现在
νυστάζω,打盹;昏昏欲睡
νυχθήμερον,一昼一夜;二十四小时
νωθρός,懒惰的
νόημα,心思;意念;理智;思想
νόθος,私生子
νόμισμα,钱币
νόμος,法律;条例;规则
νόσος,患病的;病;疾病;病症
νότος,南风
νύμφη,新娘
νύξ,晚上;夜晚
νύσσω,扎;刺
νῆσος,岛
νῆστις,相当饥饿;缺乏食物;饿着肚子
νῖκος,胜过;得胜者;征服;胜利
νῦν,现在
νῶτος,脊背
ξένος,未知的;未曾听闻的;不熟悉的;令人惊讶的;不寻常的
ξέστης,罐;壶
ξενία,客房;客人住宿的地方;住处
ξενίζω,显示热情好客;接待陌生人;热情款待
ξενοδοχέω,显示热情好客;接待陌生人;热情款待
ξηραίνω,变干;干涸;枯干;枯萎;凋谢
ξηρός,干的;枯萎的;枯干的
ξυράω,剃
ξύλινος,木的;木制的
ξύλον,木
οἰκέτης,家仆;仆人;私仆;奴仆
οἰκέω,生活;居住
οἰκία,房屋;家;住处
οἰκετεία,家仆;仆人;私仆;奴仆
οἰκεῖος,家人;亲属
οἰκητήριον,住处;家
οἰκιακός,家人;亲属
οἰκοδεσποτέω,管理家庭;照顾家庭;操持家务;料理家务
οἰκοδεσπότης,一家的主人
οἰκοδομέω,建造;盖(房子);建筑
οἰκοδομή,建筑物;建筑
οἰκοδόμος,建造;盖(房子);建筑
οἰκονομέω,管理家庭;持家;担任管家职务;作管家
οἰκονομία,任务;职分;责任;职责
οἰκονόμος,管家
οἰκουμένη,大地;世界
οἰκουργός,照管家庭的人;持家的人;家庭主妇
οἰκτίρμων,仁慈的;有怜悯的
οἰκτίρω,怜悯;慈爱;同情
οἰκτιρμός,怜悯;慈爱;同情
οἰνοπότης,醉酒的人;醉汉
οἰνοφλυγία,醉酒
οἴκημα,房间;住处
οἴομαι,假设;假定;想象;相信;以为
οἶδα,知道;晓得;了解;认识;有......的知识;熟悉
οἶκος,房屋;神殿;圣所
οἶνος,酒
οἷος,像;如;如此;类似;同样
οὐ,不;没有;无法
οὐά,啊哈;哼;咳
οὐαί,灾难;灾祸;遭殃;有祸
οὐδέ,也不;也不是;也不会;也不能
οὐδέποτε,从不;永不;没有;不能
οὐδέπω,还没有;从来没有;尚未
οὐδαμῶς,绝不;绝对不是;并不是
οὐδείς,没有人;没有东西
οὐκέτι,不再
οὐκοῦν,[Glosses - zhS]
οὐρά,尾巴
οὐράνιος,天上的;在天上;属天的
οὐρανόθεν,从天上
οὐρανός,天空
οὐσία,产业;家业;财产;财富
οὐχί,不;确实不;岂不
οὔπω,还没有;还不;从来没有;尚未
οὔτε,既不......也不......;无论......都不......
οὕτω,因此;这样;照样
οὖν,因此;因而;结果是;据此;那么;那样
οὖς,听;听见
οὗ,哪里;无论哪里
πάθημα,痛苦;受苦;苦难;苦楚
πάθος,强烈的情欲;肉欲;情欲;性欲
πάλαι,很久以前;远古的时候
πάλη,争战;作战;奋斗
πάλιν,再一次;重新
πάντοθεν,从各处;从各个方向
πάντοτε,一直;始终;总是;随时;常常;时常
πάντως,必定;肯定;当然;毫无疑问
πάντῃ,到处;处处;各处
πάρδαλις,豹
πάρειμι,避免;忽视
πάρεσις,不理会;忽视;宽容
πάροδος,路过
πάροικος,异乡人;外地人;寄居者
πάροινος,醉酒的人;醉汉
πάσχα,逾越节
πάσχω,痛苦;受苦;苦难;苦楚
πέδη,脚链;脚镣
πέλαγος,公海;深海;大海;海洋
πέμπτος,第五
πέμπω,打发;差遣
πένης,穷人;穷苦人
πένθος,哀恸;哀伤;痛心;悲伤;悲哀;为......哭泣
πέντε,五
πέραν,对面;在......的另一边
πέρας,尽头;天涯;地极
πέριξ,绕着;在......周围
πέρυσι,去年;一年前
πέτομαι,飞
πέτρα,磐石;基岩
πήγανον,芸香
πήγνυμι,建立;竖立;搭建;搭起;支搭
πήρα,"口袋,旅行袋"
πίμπρημι,发烧
πίναξ,盘子;大浅盘
πίνω,喝;喝饮料;饮
πίπτω,掉落
πίστις,完全可以相信的事情;值得相信的东西;可信的证据;凭据
παίζω,玩耍;玩乐;跳舞
παίω,打;捶;打击;敲打
παγίς,网罗;陷阱;机槛
παγιδεύω,设圈套;抓其不备;抓住错误;找话柄陷害;找把柄
παθητός,遭受痛苦;必须受难
παιδάριον,孩子
παιδίον,小孩子
παιδίσκη,使女;婢女
παιδαγωγός,监护人;领导;向导
παιδεία,教导;指导;训练;管教
παιδευτής,指导;师傅;老师
παιδεύω,教导;指导;训练;管教
παιδιόθεν,从小时候起;从小
παλαιός,旧的
παλαιότης,老年;古旧;旧;过时
παλαιόω,变成旧的;使过时;当作无效
παλιγγενεσία,重生;经历新生;再生
παμπληθεί,全部;一起;一齐;同
πανήγυρις,庆祝;庆典;欢庆;盛会
πανδοχεύς,旅店老板;客栈掌柜
πανδοχεῖον,客栈
πανοικεί,和全家一起
πανοπλία,武器和盔甲;全副军装
πανουργία,狡猾;奸诈;诡计
πανοῦργος,恶棍;狡猾的人
πανταχοῦ,到处;处处;各处
πανταχῇ,到处;处处;各处
παντελής,一直;永远;永永远远;永恒地;长远
παντοκράτωρ,全能者;拥有一切权力的那一位
παρά,在......旁边;沿着
παράβασις,违犯;不遵守;破坏法律;犯罪;悖逆;不服从
παράγω,往前走
παράδεισος,乐园
παράδοξος,难以相信;不寻常;难以置信
παράδοσις,教导;传统
παράκειμαι,在场;在这里;在那里;在旁边
παράκλησις,鼓励;安慰;劝勉;劝慰;规劝
παράκλητος,慰助者;鼓励者;代求者
παράλιος,沿海地区
παράπτωμα,过犯;罪
παράσημος,有......的标记;被标记为
παρέρχομαι,经过
παρέχω,仍旧;继续
παρίστημι,呈现(自己);使处在
παραβάλλω,到达;靠岸;驶向
παραβάτης,违反法律的人;破坏法律的人
παραβαίνω,违犯;不遵守;破坏法律;犯罪;悖逆;不服从
παραβιάζομαι,催促;强烈请求;力劝
παραβολή,比喻;象征;寓言
παραγίνομαι,来;到达;到临
παραγγέλλω,命令;吩咐
παραγγελία,命令;指示
παραδέχομαι,领受;接受
παραδίδωμι,交给;移交;交出
παραδειγματίζω,公开羞辱;当众羞辱;使蒙羞
παραζηλόω,使嫉妒
παραθήκη,所托付的;是某人有责任照顾的;受托之物
παραθαλάσσιος,在海边;在湖边
παραθεωρέω,忽略;疏忽
παραινέω,强烈建议;劝告;催促
παραιτέομαι,要求;需求;恳求
παρακαλέω,(诚恳地)求;要求;请求;恳求;呼吁;迫切要求;央求;哀求
παρακαλύπτω,使不为人所知;使隐晦不明;隐藏;隐瞒;保密
παρακοή,拒绝听从;拒绝顺从;不顺服
παρακολουθέω,跟从;跟随;遵行;服从
παρακούω,拒绝听从;拒绝顺从;不顺服;不遵从
παρακύπτω,屈身;弯腰
παραλέγομαι,沿岸航行;沿着岸边航行;傍着海岸前进
παραλαμβάνω,带同;带上
παραλλαγή,改变
παραλογίζομαι,欺骗
παραλυτικός,跛足的;瘫痪的;瘫子;瘫痪病人
παραλύω,瘫痪的;跛足的;瘸腿的
παραμένω,同......在一起
παραμυθέομαι,安慰:勉励;鼓励
παραμυθία,安慰;鼓励;劝勉
παραμύθιον,安慰;鼓励;劝勉
παρανομέω,违犯;不遵守;破坏法律;犯罪;悖逆;不服从
παρανομία,不法的行为;恶行
παραπίπτω,离弃;背弃;离开;放弃
παραπικραίνω,背叛;背叛并惹怒
παραπικρασμός,背叛;背叛并惹怒
παραπλέω,航行经过;沿着......航行
παραπλήσιος,非常相似;几乎相同;几乎
παραπλησίως,非常相似;几乎相同;同样;照样
παραπορεύομαι,经过
παραρρέω,放弃信仰;偏离信仰
παρασκευάζω,预备饭食;准备一顿饭
παρασκευή,预备日;星期五
παρατήρησις,密切注意;窥伺;窥探;监视;守候
παρατίθημι,给......食物;提供食物;摆上(食物)
παρατείνω,延长;一直......到
παρατηρέω,密切注意;窥伺;窥探;监视;守候
παρατυγχάνω,碰巧在;恰好在
παραυτίκα,短时间;短暂;暂时;一会儿;一些时候
παραφέρω,推动向前;带动向前
παραφρονέω,头脑不正常;疯狂;失去理智;精神错乱;发疯;癫狂;疯了;狂妄
παραφρονία,头脑不正常;疯狂;失去理智;精神错乱;发疯;癫狂;疯了;狂妄
παραχειμάζω,过冬
παραχειμασία,过冬
παραχρῆμα,忽然;立即;立刻
παρείσακτος,假装;作假加入
παρεισάγω,引进;从外面引入
παρεισέρχομαι,偷偷溜进一个群体;偷偷地加入;偷偷地混进来
παρεισδύω,偷偷溜进一个群体;偷偷地加入;偷偷地混进来
παρεισφέρω,竭力;尽一切努力去做;尽最大努力
παρεκτός,此外;除了;还有
παρεμβάλλω,营
παρεμβολή,营
παρενοχλέω,造成额外的困难;难为
παρεπίδημος,异乡人;外地人;寄居者
παρηγορία,安慰
παρθένος,处女;年轻女子
παρθενία,童贞
παροίχομαι,经过;已经过去;过去的;从前的
παροικέω,暂住;在异乡作客
παροικία,居住期间;暂住
παροιμία,俗语
παρομοιάζω,非常相像;非常相似;就像是;好像
παροξυσμός,引起;鼓励
παροξύνω,被激怒;伤心
παροργίζω,使......被激怒;使......生气
παροργισμός,愤怒;被激怒
παροτρύνω,煽动;挑唆
παρουσία,亲临;出席;在场
παροψίς,盘子;碟子
παρρησία,勇敢;勇气;坦然无惧
παρρησιάζομαι,大胆地说;公开说
παρόμοιος,非常相像地;非常相似地;等于;类似
πατάσσω,击打;砍
πατέω,踩;踏;践踏
πατήρ,父亲
πατρίς,家乡
πατριά,世系;宗族
πατριάρχης,先祖;族长
πατρικός,祖先的;祖宗的
πατροπαράδοτος,传统;祖传的教导
πατρῷος,祖先的;祖宗的
παχύνω,无法明白;心智迟钝
παύω,使停止;阻止;拦住
παῖς,孩童
πείθω,说服;使信服;劝导
πεδινός,平坦的;平的
πεζεύω,步行;走陆路
πεζῇ,步行;经由陆路
πειθαρχέω,服从;顺从
πειθός,有说服力的;使人信服的;委婉动听的
πεινάω,饥饿;挨饿;饿
πειράζω,试验;察验;查考;考验;省察;试炼;试探
πειράομαι,试图;企图;尝试
πειρασμός,查考;试验;磨炼;试炼;试探
πεισμονή,说服人的事物;说服的方法
πελεκίζω,斩首
πενθέω,哀恸;哀痛;痛心;悲伤;悲哀;为......哭泣
πενθερά,岳母;婆婆
πενθερός,岳父;公公
πενιχρός,贫穷的;穷困的
πεντάκις,五次
πεντήκοντα,五十
πεντακισχίλιοι,五千
πεντακόσιοι,五百
πεντεκαιδέκατος,第十五
πεντηκοστή,五旬节
πεποίθησις,信靠;依靠;有(完全)信心;信心;信任
περί,绕着;在......周围
