# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
G3319	μέσος	midst	बीच
G0332	ἀναθεματίζω	take an oath	शपथ खाना
G3320	μεσότοιχον	wall	दीवार
G3321	μεσουράνημα	midair	आकाश के बीच का स्थान
G3322	μεσόω	be in the middle	बीच में होना
G3323	Μεσσίας	Messiah	मसीह
G3324	μεστός	full	भरा हुआ
G3325	μεστόω	fill	भरना
G3326	μετά	with	साथ
G3327	μεταβαίνω	depart	जाना
G3328	μεταβάλλω	change mind	बदलना
G3329	μετάγω	turn	चलाना
G0333	ἀναθεωρέω	contemplate	देखना
G3330	μεταδίδωμι	share	बाँटना
G3331	μετάθεσις	removal	परिवर्तन
G3332	μεταίρω	leave	जाना
G3333	μετακαλέω	summon	बुलाना
G3334	μετακινέω	shift	हटाना
G3335	μεταλαμβάνω	partake	भाग लेना
G3336	μετάλημψις	partaking of	भाग लेना
G3337	μεταλλάσσω	exchange	बदलना
G3338	μεταμέλομαι	repent	पश्चाताप करना
G3339	μεταμορφόω	transform	रूप बदलना
G0334	ἀνάθεμα	vow offering	अर्पण
G3340	μετανοέω	repent	पश्चाताप करना
G3341	μετάνοια	repentance	पश्चाताप
G3342	μεταξύ	between	बीच
G3343	μεταπέμπω	summon	बुलाना
G3344	μεταστρέφω	change	बदलना
G3345	μετασχηματίζω	transform	रूप बदलना
G3346	μετατίθημι	transport	स्थानांतरित करना
G3347	μετέπειτα	afterward	बाद में
G3348	μετέχω	share	भाग लेना
G3349	μετεωρίζω	worry	चिंतित करना
G0335	ἀναίδεια	shamelessnes	निर्लज्जता
G3350	μετοικεσία	deportation	निर्वासन
G3351	μετοικίζω	deport	निर्वासित करना
G3352	μετοχή	participation	भागीदारी
G3353	μέτοχος	partaker	भागीदार
G3354	μετρέω	measure	मापना
G3355	μετρητής	measure	मापनी
G3356	μετριοπαθέω	be gentle	संयम रखना
G3357	μετρίως	moderately	संयमपूर्वक
G3358	μέτρον	measure	मापा
G3359	μέτωπον	forehead	माथा
G0336	ἀναίρεσις	murder	हत्या
G3360	μέχρι	until	जब तक
G3361	μή	not	न
G3362		unless	यदि न
G3363		lest	कि नहीं
G3364		never	कभी नहीं
G3365	μηδαμῶς	surely not	कदापि नहीं
G3366	μηδέ	nor	न ही
G3367	μηδείς	nothing	कोई नहीं
G3368	μηδέποτε	never	कभी नहीं
G3369	μηδέπω	not yet	अभी नहीं
G0337	ἀναιρέω	kill	मारना
G3370	Μῆδος	Mede	मेदी
G3371	μηκέτι	never again	फिर नहीं
G3372	μῆκος	length	लंबाई
G3373	μηκύνω	grow	बढ़ना
G3374	μηλωτή	sheepskin	मेमने की खाल
G3375	μήν	certainly	निश्चित
G3376	μήν	month	महीना
G3377	μηνύω	disclose	प्रकट करना
G3378		isn't it?	क्या नहीं
G3379	μήποτε	lest	कि कहीं
G0338	ἀναίτιος	innocent	निरपराध
G3380	μήπω	not yet	अभी तक नहीं
G3381		so that	कि न
G3382	μηρός	thigh	जांघ
G3383	μήτε	neither	न ही
G3384	μήτηρ	mother	माता
G3385	μήτι	surely not	क्या निश्चित रूप से नहीं
G3386		how much more	कहीं अधिक
G3387		unless	जब तक नहीं
G3388	μήτρα	womb	गर्भ
G3389	μητρολῴας	matricide	मातृहत्या
G0339	ἀνακαθίζω	sit up	बैठ जाना
G3390		capital	राजधानी
G3391		first	पहला
G3392	μιαίνω	stain	दूषित करना
G3393	μίασμα	defilement	अशुद्धता
G3394	μιασμός	defilement	अशुद्धता
G3395	μίγμα	mixture	मिश्रण
G3396	μίγνυμι	mix	मिलाना
G3397		little	छोटा
G3398	μικρός	small	छोटा
G3399	Μίλητος	Miletus	मिलेतुस
G0034	ἀγέλη	herd	पशुओं का झुंड
G0340	ἀνακαινίζω	restore	नवीकृत करना
G3400	μίλιον	mile	मील
G3401	μιμέομαι	imitate	अनुकरण करना
G3402	μιμητής	imitator	अनुकरणकर्ता
G3403	μιμνῄσκω	remember	याद करना
G3404	μισέω	hate	घृणा करना
G3405	μισθαποδοσία	recompense	प्रतिफल
G3406	μισθαποδότης	rewarder	पुरस्कार देने वाला
G3407	μίσθιος	hired worker	मजदूर
G3408	μισθός	wage	मजदूरी
G3409	μισθόω	hire	किराए पर लगाना
G0341	ἀνακαινόω	renew	नवीकृत करना
G3410	μίσθωμα	rented home	किराया घर
G3411	μισθωτός	hired worker	मजदूर
G3412	Μιτυλήνη	Mitylene	मितिलीनी
G3413	Μιχαήλ	Michael	मिकाईल
G3414	μνᾶ	mina	मीना
G3415		remember	याद करना
G3416	Μνάσων	Mnason	म्नासोन
G3417	μνεία	remembrance	स्मरण
G3418	μνῆμα	tomb	कब्र
G3419	μνημεῖον	grave	समाधि
G0342	ἀνακαίνωσις	renewal	नवीनीकरण
G3420	μνήμη	remembrance	स्मृति
G3421	μνημονεύω	remember	याद करना
G3422	μνημόσυνον	memorial	स्मारक
G3423	μνηστεύω	betroth	मंगेतर बनाना
G3424	μογιλάλος	hardly talking	हकलाता हुआ
G3425	μόγις	hardly	मुश्किल से
G3426	μόδιος	bucket	पात्र
G3427		me	मुझे
G3428	μοιχαλίς	adulterous	व्यभिचारिणी
G3429	μοιχάω	commit adultery	व्यभिचार करना
G0343	ἀνακαλύπτω	unveil	उघाड़ना
G3430	μοιχεία	adultery	व्यभिचार
G3431	μοιχεύω	commit adultery	व्यभिचार करना
G3432	μοιχός	adulterer	व्यभिचारी
G3433	μόλις	hardly	मुश्किल से
G3434	Μολόχ	Moloch	मोलोक
G3435	μολύνω	defile	अपवित्र करना
G3436	μολυσμός	defilement	अपवित्रता
G3437	μομφή	complaint	शिकायत
G3438	μονή	abode	निवास
G3439	μονογενής	unique	एकमात्र
G0344	ἀνακάμπτω	return	लौटना
G3440	μόνον	only	केवल
G3441	μόνος	alone	अकेला
G3442	μονόφθαλμος	one-eyed	एक आँख वाला
G3443	μονόω	leave alone	अकेला छोड़ना
G3444	μορφή	form	रूप
G3445	μορφόω	form	आकार देना
G3446	μόρφωσις	form	रूप
G3447	μοσχοποιέω	make a calf	बछड़ा बनाना
G3448	μόσχος	calf	बछड़ा
G3449	μόχθος	toil	कड़ी मेहनत
G0345	ἀνάκειμαι	recline	लेटना
G3450		of me	मेरा
G3451	μουσικός	musician	संगीतकार
G3452	μυελός	marrow	मज्जा
G3453	μυέω	initiate	दीक्षित करना
G3454	μῦθος	myth	कथा
G3455	μυκάομαι	roar	गर्जना करना
G3456	μυκτηρίζω	mock	मज़ाक उड़ाना
G3457	μυλικός	millstone	चक्की का पत्थर
G3458	μύλος	millstone	चक्की
G3459		millhouse	चक्की का घर
G0346	ἀνακεφαλαιόω	summarise	संक्षेप में कहना
G3460	Μύρρα	Myra	मूरा
G3461	μυριάς	myriad	दस हजार
G3462	μυρίζω	anoint	इत्र लगाना
G3463	μύριοι	myriad	दस हजार
G3464	μύρον	ointment	इत्र
G3465	Μυσία	Mysia	मिसिया
G3466	μυστήριον	mystery	रहस्य
G3467	μυωπάζω	be nearsighted	कम दिखना
G3468	μώλωψ	wound	चोट
G3469	μωμάομαι	criticize	दोष लगाना
G0347	ἀνακλίνω	recline	लेटना
G3470	μῶμος	blemish	दाग
G3471	μωραίνω	be foolish	मूर्ख होना
G3472	μωρία	foolishness	मूर्खता
G3473	μωρολογία	foolish talk	बकवास
G3474	μωρός	foolish	मूर्ख
G3475	Μωϋσῆς	Moses	मूसा
G3476	Ναασσών	Nahshon	नहशोन
G3477	Ναγγαί	Naggai	नग्गै
G3478	Ναζαρέτ	Nazareth	नाज़रत
G3479	Ναζαρηνός	Nazareth	नाज़रीन
G0348		restrain	रोकना
G3480	Ναζωραῖος	Nazareth	नाज़री
G3481	Ναθάμ	Nathan	नाथान
G3482	Ναθαναήλ	Nathanael	नतनएल
G3483	ναί	yes	हाँ
G3484	Ναΐν	Nain	नैन
G3485	ναός	temple	मंदिर
G3486	Ναούμ	Nahum	नाहूम
G3487	νάρδος	nard	जटामांसी
G3488	Νάρκισσος	Narcissus	नर्किससुस
G3489	ναυαγέω	be shipwrecked	जहाज़ डूबना
G3490	ναύκληρος	captain	जहाज़ का मालिक
G3491	ναῦς	ship	जहाज़
G3492	ναύτης	sailor	नाविक
G3493	Ναχώρ	Nahor	नाहोर
G3494	νεανίας	young man	नवयुवक
G3495	νεανίσκος	young man	युवक
G3496		Neapolis	नियापोलिस
G3497	Ναιμάν	Naaman	नामान
G3498	νεκρός	dead	मृत
G3499	νεκρόω	put to death	मार डालना
G0035	ἀγενεαλόγητος	without genealogy	वंशावली रहित
G0350	ἀνακρίνω	investigate	जांचना
G3500	νέκρωσις	death	मृत्यु
G3501	νέος	new	नया
G3502	νοσσός	nestling	पक्षी का बच्चा
G3503	νεότης	youth	युवावस्था
G3504	νεόφυτος	new convert	नया परिवर्तित
G3505		Nero	नीरो
G3506	νεύω	motion	सिर हिलाना
G3507	νεφέλη	cloud	बादल
G3508	Νεφθαλείμ	Naphtali	नफ्ताली
G3509	νέφος	cloud	बादल
G0351	ἀνάκρισις	investigation	जांच
G3510	νεφρός	mind	गुर्दा
G3511	νεωκόρος	temple guard	मंदिर का रक्षक
G3512	νεώτερος	youthful	युवा
G3513	νή	as surely as	निश्चय ही
G3514	νήθω	spin	कताई करना
G3515	νηπιάζω	be childlike	बालिश होना
G3516	νήπιος	child	बालक
G3517	Νηρεύς	Nereus	नेरियस
G3518	Νηρεί	Neri	नेरी
G3519	νησίον	small island	छोटा द्वीप
G0352	ἀνακύπτω	straighten up	सीधा होना
G3520	νῆσος	island	द्वीप
G3521	νηστεία	fasting	उपवास
G3522	νηστεύω	fast	उपवास करना
G3523	νῆστις	fasting	भूखा
G3524	νηφάλιος	sober	शांत
G3525	νήφω	be sober	जाग्रत रहना
G3526	Νίγερ	Niger	नीजर
G3527	Νικάνωρ	Nicanor	निकानोर
G3528	νικάω	conquer	जीतना
G3529	νίκη	victory	जय
G0353	ἀναλαμβάνω	take up	ग्रहण करना
G3530	Νικόδημος	Nicodemus	निकोडेमस
G3531	Νικολαΐτης	Nicolaitan	निकोलाइट
G3532	Νικόλαος	Nicolaus	निकोलास
G3533	Νικόπολις	Nicopolis	निकोपॉलिस
G3534	νῖκος	victory	जय
G3535		Nineveh	नीनवे
G3536	Νινευείτης	Ninevite	नीनवेवासी
G3537	νιπτήρ	wash basin	पानी का बर्तन
G3538	νίπτω	wash	धोना
G3539	νοέω	understand	समझना
G3540	νόημα	mind	विचार
G3541	νόθος	illegitimate	अवैध
G3542	νομή	pasture	चारागाह
G3543	νομίζω	think	मानना
G3544	νομικός	lawyer	वकील
G3545	νομίμως	lawfully	वैधानिक रूप से
G3546	νόμισμα	coin	सिक्का
G3547	νομοδιδάσκαλος	teacher of the law	व्यवस्था का शिक्षक
G3548	νομοθεσία	law	व्यवस्था
G3549	νομοθετέω	give laws	व्यवस्था देना
G0355	ἀναλόω	consume	खपत करना
