# source=tw (human-translated Translation-Words article titles) + llm (remainder); anchored on the original lemma
strong	lemma_ref	en_ref	gloss
G1289	διασπείρω	scatter	tersebar
G0129	αἷμα	blood	darah
G1291	διαστέλλω	give orders	memerintahkan
G1292	διάστημα	interval	selang
G1293	διαστολή	distinction	perbedaan
G1297	διάταγμα	edict	dekrit
G0013	Ἅγαβος	Agabus	Agabus
G0130	αἱματεκχυσία	bloodshed	penumpahan darah
G1300	διατελέω	continue	terus
G1301	διατηρέω	keep	memelihara
G1303	διατίθημι	make a covenant	menetapkan
G1304	διατρίβω	remain	tinggal
G1305	διατροφή	food	makanan
G1306	διαυγάζω	shine through	bersinar
G1308	διαφέρω	spread	berbeda
G1309	διαφεύγω	escape	lolos
G0131	αἱμορροέω	bleed	berdarah
G1310	διαφημίζω	publish abroad	menyiarkan
G1312	διαφθορά	decay	pembusukan
G1313	διάφορος	different	berlainan
G1314	διαφυλάσσω	protect	menjaga
G1316	διαχωριζω	be separated	terpisah
G1317	διδακτικός	able to teach	pengajar
G1318	διδακτός	taught	diajarkan
G0132	Αἰνέας	Aeneas	Aineas
G1323	δίδραχμον	two-drachma	didrakma
G1325	δίδωμι	give	memberi
G1326	διεγείρω	arouse	bangun
G1327	διέξοδος	thoroughfare	persimpangan
G1330	διέρχομαι	pass through	melewati
G1331	διερωτάω	ascertain	bertanya
G1332	διετής	two years old	berumur dua tahun
G1333	διετία	two years	dua tahun
G1335	διήγησις	narrative	kisah
G1336	διηνεκής	perpetual	selamanya
G1337	διθάλασσος	sandbar	beting
G1338	διϊκνέομαι	penetrate	menembus
G1339	διΐστημι	pass	berpisah
G1340	διϊσχυρίζομαι	insist	bersikeras
G1341	δικαιοκρισία	justice	keadilan
G0135	αἴνιγμα	obscure thing	teka-teki
G1350	δίκτυον	net	jala
G1351	δίλογος	insincere	bercabang lidah
G1352	διό	therefore	oleh karena itu
G1353	διοδεύω	go through	melewati
G1354	Διονύσιος	Dionysius	Dionisius
G1355	διόπερ	for	oleh karena itu
G1356	διοπετής	fallen from heaven	jatuh dari langit
G1357	διόρθωσις	reformation	pembaruan
G1358	διορύσσω	break in	menggali masuk
G1359	Διόσκουροι	twin gods	Kastor dan Pollux
G1360	διότι	because	karena
G1361	Διοτρέφης	Diotrephes	Diotrefes
G1362	διπλοῦς	double	ganda
G1363	διπλόω	double	menggandakan
G1364	δίς	twice	dua kali
G1365	διστάζω	doubt	ragu
G1366	δίστομος	double-edged	bermata dua
G1367	δισχίλιοι	two thousand	dua ribu
G1368	διϋλίζω	strain out	menyaring
G1369	διχάζω	disunite	membagi
G0137	Αἰνών	Aenon	Ainon
G1370	διχοστασία	dissension	perpecahan
G1371	διχοτομέω	cut in two	membelah
G1372	διψάω	thirst	haus
G1373	δίψος	thirst	kehausan
G1379	δογματίζω	decree	menetapkan
G1382	δοκιμή	test	pengujian
G1384	δόκιμος	tested	teruji
G1385	δοκός	plank	balok
G1386	δόλιος	deceitful	penuh tipu
G1389	δολόω	distort	memalsukan
G0139	αἵρεσις	sect	sekte
G1390	δόμα	gift	pemberian
G1393	δορκάς	Dorcas	Dorkas
G1394	δόσις	gift	pemberian
G1395	δότης	giver	pemberi
G1404	δράκων	dragon	naga
G1405	δράσσομαι	catch	menangkap
G1406	δραχμή	drachma	drakma
G1407	δρέπανον	sickle	arit
G1408	δρόμος	racecourse	lintasan
G1409	Δρούσιλλα	Drusilla	Drusila
G0141	αἱρετικός	schismatic	sesat
G1410	δύναμαι	be able	dapat
G1412	δυναμόω	empower	memperkuat
G1414	δυνατέω	be able	mampu
G1416	δύνω	set	terbenam
G1417	δύο	two	dua
G1420	δυσεντέριον	dysentery	disentri
G1421	δυσερμήνευτος	hard to interpret	sulit dipahami
G1424	δυσμή	west	barat
G1428	δωδέκατος	twelfth	kedua belas
G1430	δῶμα	housetop	atap
G1431	δωρεά	free gift	pemberian
G1433	δωρέομαι	give	memberikan
G1434	δώρημα	free gift	pemberian
G1435	δῶρον	gift	hadiah
G1436	ἔα	ha!	hai
G1437	ἐάν	if	jika
G1439	ἐάω	allow	membiarkan
G0144	αἴσθησις	insight	kepekaan
G1440	ἑβδομήκοντα	seventy	tujuh puluh
G1441	ἑβδομηκοντάκις	seventy times	tujuh puluh kali tujuh
G1442	ἕβδομος	seventh	ketujuh
G1443	Ἔβερ	Eber	Eber
G1444		Hebrew	Ibrani
G1448	ἐγγίζω	come near	mendekat
G1449	ἐνγράφω	write in	tertulis
G0145	αἰσθητήριον	sense	indera
G1450	ἔγγυος	guarantor	penjamin
G1451	ἐγγύς	near	dekat
G1452	ἐγγύτερον	nearer	lebih dekat
G1453	ἐγείρω	arise	bangkit
G1455	ἐνκακέω	spy	lemah
G1458	ἐνκαλέω	accuse	menuduh
G1459	ἐγκαταλείπω	leave behind	meninggalkan
G0146	αἰσχροκερδής	greedy	serakah
G1460	ἐνκατοικέω	live among	tinggal di tengah
G1461	ἐνκεντρίζω	ingraft	dicangkok
G1462	ἔγκλημα	accusation	dakwaan
G1463	ἐγκομβόομαι	clothe oneself	memakai
G1464	ἐνκοπή	hindrance	hambatan
G1465	ἐνκόπτω	impede	menghalangi
G1469	ἐνκρίνω	classify	menggolongkan
G0147	αἰσχροκερδῶς	greedily	serakah
G1470	ἐνκρύπτω	mix	mencampur
G1471	ἔνκυος	pregnant	hamil
G1474	ἐδαφίζω	raze	meratakan
G1475	ἔδαφος	ground	tanah
G1476	ἑδραῖος	steadfast	teguh
G1477	ἑδραίωμα	foundation	fondasi
G1479	ἐθελοθρησκεία	self-made religion	ibadah pilihan
G0148	αἰσχρολογία	obscenity	kata-kata kotor
G1480	ἐθίζω	be accustomed	terbiasa
G1485	ἔθος	custom	adat
G1486	ἔθω	have a custom	biasa
G1487	εἰ	if	jika
G1488		you are	engkau
G1489		if indeed	jika memang
G0149		shameful	memalukan
G1490		but if not	tetapi jika tidak
G1491	εἶδος	appearance	rupa
G1494	εἰδωλόθυτος	sacrificed to idols	persembahan berhala
G1498		may be	hendak
G1499		if also	jika juga
G1501	εἴκοσι	twenty	dua puluh
G1502	εἴκω	yield	menyerah
G1503	εἴκω	resemble	menyerupai
G1505	εἰλικρίνεια	sincerity	kesungguhan
G1507		roll up	menggulung
G1508		except	kecuali
G1509		except what	kecuali apa
G0151	αἰσχρότης	obscenity	kekotoran
G1511		exist	ada
G1512		if so	jika demikian
G1513		if somehow	jika mungkin
G1518	εἰρηνοποιός	peacemaker	pembuat damai
G1520	εἷς	one	satu
G1521	εἰσάγω	bring in	membawa masuk
G1522	εἰσακούω	listen to	mendengarkan
G1524	εἴσειμι	enter	masuk
G1525	εἰσέρχομαι	enter	masuk
G1526		they are	mereka
G1527		one by one	satu per satu
G1528	εἰσκαλέω	invite	mengundang
G1529	εἴσοδος	entry	kedatangan
G1530	εἰσπηδάω	rush into	melompat masuk
G1531	εἰσπορεύομαι	enter	masuk
G1532	εἰστρέχω	run in	berlari masuk
G1533	εἰσφέρω	bring in	membawa
G1534	εἶτα	then	kemudian
G1535	εἴτε	whether	baik
G1536		if any	jika ada
G1537	ἐκ	out from	dari
G1538	ἕκαστος	each	masing-masing
G1539	ἑκάστοτε	always	selalu
G0154	αἰτέω	ask	meminta
G1540	ἑκατόν	hundred	seratus
G1541	ἑκατονταετής	hundred years old	berusia seratus tahun
G1542	ἑκατονταπλασίονα	hundred times	seratus kali lipat
G1545	ἔκβασις	way out	jalan keluar
G1546	ἐκβολή	jettisoning	pelemparan
G1547		marry	mengawinkan
G1548		give in marriage	dikawinkan
G1549	ἔκγονος	descendant	keturunan
G0155	αἴτημα	request	permintaan
G1550	ἐκδαπανάω	expend	menghabiskan
G1551	ἐκδέχομαι	wait for	menunggu
G1552	ἔκδηλος	clearly evident	nyata
G1553	ἐκδημέω	be away	pergi
G1554	ἐκδίδωμι	lease	menyewakan
G1559	ἐκδιώκω	persecute	menganiaya
G1560	ἔκδοτος	handed over	diserahkan
G1561	ἐκδοχή	expectation	pengharapan
G1562	ἐκδύω	strip	menanggalkan
G1563	ἐκεῖ	there	di sana
G1564	ἐκεῖθεν	from there	dari sana
G1565	ἐκεῖνος	that	itu
G1566	ἐκεῖσε	there	ke sana
G1568	ἐκθαμβέω	be awe-struck	tercengang
G1569	ἐκθαυμάζω	astonished	heran
G0157	αἰτίωμα	charge	tuduhan
G1570	ἔκθετος	exposed	ditinggalkan
G1571	ἐκκαθαίρω	cleanse	membersihkan
G1572	ἐκκαίω	be enflamed	terbakar
G1573		lose heart	putus asa
G1574	ἐκκεντέω	pierce	tusuk
G1575	ἐκκλάω	break off	patah
G1576	ἐκκλείω	exclude	kecualikan
G1578	ἐκκλίνω	turn from	memalingkan
G1579	ἐκκολυμβάω	swim out	berenang keluar
G0158		reason for charge	sebab
G1580	ἐκκομίζω	carry out	bawa keluar
G1581	ἐκκόπτω	prevent	potong
G1582	ἐκκρεμάννυμι	hang upon	gantung
G1583	ἐκλαλέω	speak out	beritahu
G1584	ἐκλάμπω	shine out	bersinar
G1585	ἐκλανθάνω	forget	lupa
G1587	ἐκλείπω	fail	gagal
G0159	αἴτιος	causer	penyebab
G1590	ἐκλύω	faint	lemah
G1591	ἐκμάσσω	wipe off	usap
G1592	ἐκμυκτηρίζω	ridicule	olok-olok
G1593	ἐκνεύω	withdraw	mundur
G1594	ἐκνήφω	wake up	sadar
G1595	ἑκούσιος	voluntary	sukarela
G1596	ἑκουσίως	voluntarily	sukarela
G1597	ἔκπαλαι	of old	dahulu
G1599	ἐκπέμπω	send away	kirim
G0016	ἀγαθοποιΐα	doing good	berbuat baik
G0160	αἰφνίδιος	sudden	mendadak
G1600	ἐκπετάννυμι	extend	bentangkan
G1601	ἐκπίπτω	fall out	jatuh
G1602	ἐκπλέω	sail out	berlayar
G1605	ἐκπλήσσω	be astonished	takjub
G1606	ἐκπνέω	expire	napas terakhir
G1607	ἐκπορεύομαι	depart	berangkat
G1610	ἐκριζόω	uproot	cabut
G1611	ἔκστασις	amazement	pengalaman
G1614	ἐκτείνω	stretch out	rentangkan
G1615	ἐκτελέω	finish up	selesaikan
G1616	ἐκτένεια	earnestness	kesungguhan
G1617	ἐκτένεια	earnestly	sangat sungguh-sungguh
G1618	ἐκτενής	fervent	sungguh-sungguh
G1619	ἐκτενῶς	fervently	dengan sungguh-sungguh
G0162	αἰχμαλωτεύω	take captive	menawan
G1620	ἐκτίθημι	explain	menguraikan
G1621	ἐκτινάσσω	shake out	mengusap
G1622	ἐκτός	outside	di luar
G1623	ἕκτος	sixth	keenam
G1624	ἐκτρέπω	turn	menyimpang
G1625	ἐκτρέφω	nourish	memelihara
G1626	ἔκτρωμα	untimely birth	kelahiran cacat
G1627	ἐκφέρω	bring	membawa keluar
G1628	ἐκφεύγω	escape	meloloskan diri
G1629	ἐκφοβέω	terrify	menakut-nakuti
G1631	ἐκφύω	put out	muncul
G1632	ἐκχέω	pour out	mencurahkan
G1633	ἐκχωρέω	go out	keluar
G1634	ἐκψύχω	expire	meninggal
G1635	ἑκών	voluntarily	suka rela
G1640	ἐλάσσων	lesser	lebih kecil
G1641	ἐλαττονέω	have little	kekurangan
G1642	ἐλαττόω	make less	mengurangi
G1643	ἐλαύνω	drive	menggerakkan
G1644	ἐλαφρία	lightness	kecerobohan
G1645	ἐλαφρός	light	ringan
G1646	ἐλάχιστος	least	terkecil
G1647	ἐλαχιστότερος	least	paling hina
G1650	ἐλεγμός	rebuke	bukti
G1652	ἐλεεινός	pitiful	menyedihkan
G1660	ἔλευσις	coming	kedatangan
G1661	ἐλεφάντινος	made of ivory	gading
G1663	Ἐλιέζερ	Eliezer	Eliezer
G1664	Ἐλιούδ	Eliud	Eliud
G1667	ἑλίσσω	roll up	menggulung
G1668	ἕλκος	sore	luka
G1669	ἑλκόω	have	terluka
G0167	ἀκαθαρσία	impurity	ketidaksucian
G1670	ἑλκύω	draw	menarik
G1677	ἐλλογάω	charge	memperhitungkan
G1678	Ἐλμαδάμ	Elmadam	Elmadi
G0168		uncleanness	kotor
G1681	Ἐλύμας	Elymas	Elymas
G1682	ἐλωῒ	Eloi	Tuhan
G1683	ἐμαυτοῦ	myself	diriku
G1684	ἐμβαίνω	climb	naik
G1685	ἐμβάλλω	throw in	melempar
G1686	ἐμβάπτω	dip in	mencelup
G1687	ἐμβατεύω	investigate	mendalami
G1688	ἐμβιβάζω	put on board	menempatkan
G1689	ἐμβλέπω	look into	memandang
G1690	ἐμβριμάομαι	be agitated	marah
G1691		me	aku
G1692	ἐμέω	vomit	muntah
G1693	ἐμμαίνομαι	be enraged	murka
G1694	Ἐμμανουήλ	Immanuel	Immanuel
G1695	Ἐμμαοῦς	Emmaus	Emaus
G1696	ἐμμένω	abide in	bertahan
G1697	Ἑμμώρ	Hamor	Hamor
G1698		I	aku
G1699	ἐμός	mine	milik
G0170	ἀκαιρέομαι	lack opportunity	kurang
G1704	ἐνπεριπατέω	walk in	berjalan
G1705	ἐμπίπλημι	fill up	memuaskan
G1706	ἐμπίπτω	fall into	jatuh
G1707	ἐμπλέκω	entangle	terikat
G1708	ἐμπλοκή	braiding	kepang
G1709	ἐμπνέω	breath into	membusungkan
G0171	ἀκαίρως	unseasonably	tidak tepat
G1710	ἐμπορεύομαι	traffic in	berdagang
G1711	ἐμπορία	trade	perdagangan
G1712	ἐμπόριον	marketplace	pasar
G1713	ἔμπορος	trader	pedagang
G1714	ἐμπίμπρημι	burn	membakar
G1716	ἐμπτύω	spit on	meludahi
G1717	ἐμφανής	revealed	nyata
G1720	ἐμφυσάω	breathe into	meniupkan
G1721	ἔμφυτος	implanted	tertanam
G1723	ἐναγκαλίζομαι	embrace	merangkul
G1724	ἐνάλιος	marine	laut
G1725	ἔναντι	before	di hadapan
G1726	ἐναντίον	in front of	di hadapan
G1727	ἐναντίος	hostile	bertentangan
G1728	ἐνάρχομαι	begin	memulai
G1729	ἐνδεής	impoverished	kekurangan
G1731	ἐνδείκνυμι	show	menunjukkan
G1734	ἑνδέκατος	eleventh	kesebelas
G1735	ἐνδέχομαι	be possible	mungkin
G1736	ἐνδημέω	be home	tinggal
G1737	ἐνδιδύσκω	dress	mengenakan
G1739	ἐνδώμησις	material	bangunan
G1742	ἔνδυμα	clothing	pakaian
G1743	ἐνδυναμόω	strengthen	menguatkan
G1744	ἐνδύνω	sneak	menyusup
G1745	ἔνδυσις	wearing	pemakaian
G1746	ἐνδύω	put on	mengenakan
G1747	ἐνέδρα	plot	jebakan
G1749		hinderance	halangan
G1750	ἐνειλέω	enwrap	membungkus
G1751	ἔνειμι	be in	ada
G1752	ἕνεκεν	because of	karena
G1753	ἐνέργεια	active energy	energi
G1754	ἐνεργέω	be active	bekerja
G1755	ἐνέργημα	working	pekerjaan
G1756	ἐνεργής	effective	efektif
G1758	ἐνέχω	oppose	menentang
G1759	ἐνθάδε	in	di sini
G0176	ἀκατάγνωστος	beyond reproach	tidak tercela
G1760	ἐνθυμέομαι	reflect on	memikirkan
G1761	ἐνθύμησις	reflection	pikiran
G1762	ἔνι	there is	ada
G1764	ἐνίστημι	be present	hadir
G1765	ἐνισχύω	strengthen	menguatkan
G1766	ἔνατος	ninth (hour)	kesembilan
G1767	ἐννέα	nine	sembilan
G1768		ninety	sembilan puluh
G1769	ἐνέος	speechless	bisu
G0177	ἀκατακάλυπτος	uncovered	terbuka
G1770	ἐννεύω	signify	memberi tahu
G1773	ἔννυχα	at night	malam
G1775	ἑνότης	unity	kesatuan
G1778	ἔνταλμα	precept	perintah
G0178	ἀκατάκριτος	uncondemned	tidak dihukum
G1782	ἐντεῦθεν	from here	dari sini
G1786	ἐντόπιος	resident	penduduk setempat
G1787	ἐντός	inside	di dalam
G1789	ἐντρέφω	be reared	dipelihara
G0179	ἀκατάλυτος	indestructible	tidak dapat dihancurkan
G1792	ἐντρυφάω	revel	bersukaria
G1794	ἐντυλίσσω	wrap up	membungkus
G1795	ἐντυπόω	engrave	diukir
G1796	ἐνυβρίζω	insult	menghina
G0180	ἀκατάπαυστος	unceasing	tidak berhenti
G1800	Ἐνώς	Enos	Enos
G1801	ἐνωτίζομαι	listen to	mendengarkan
G1803	ἕξ	six	enam
G1806	ἐξάγω	lead out	membawa keluar
G1808	ἐξαίρω	expel	mengeluarkan
G1809	ἐξαιτέω	demand	menuntut
G0181	ἀκαταστασία	disorder	kekacauan
G1810	ἐξαίφνης	suddenly	tiba-tiba
G1811	ἐξακολουθέω	follow	mengikuti
G1812	ἑξακόσιοι	six hundred	enam ratus
G1813	ἐξαλείφω	blot out	menghapus
G1814	ἐξάλλομαι	leap up	melompat
G1816	ἐξανατέλλω	sprout up	tumbuh
G1817	ἐξανίστημι	raise up	membangkitkan
G1819	ἐξάπινα	suddenly	tiba-tiba
G0182	ἀκατάστατος	restless	gelisah
G1820	ἐξαπορέω	despair	putus asa
G1821	ἐξαποστέλλω	send out	mengutus
G1822	ἐξαρτίζω	finish	menyempurnakan
G1823	ἐξαστράπτω	flash forth	bersinar
G1824	ἐξαυτῆς	immediately	segera
G1825	ἐξεγείρω	raise	membangkitkan
G1827		convict	meyakinkan
G1828	ἐξέλκω	drag out	menarik keluar
G1829	ἐξέραμα	vomit	muntah
G0183		uncontrollable	tak terkendali
G1830	ἐξεραυνάω	search out	menggali
G1831	ἐξέρχομαι	go out	keluar
G1832		be permitted	boleh
G1833	ἐξετάζω	find out	menyelidiki
G1834	ἐξηγέομαι	tell	menceritakan
G1835	ἑξήκοντα	sixty	enam puluh
G1836	ἑξῆς	next	kemudian
G1837	ἐξηχέω	ring	tersebar
G1838	ἕξις	habit	kebiasaan
G0184	Ἁκελδαμάχ	Akeldama	Akeldama
G1840	ἐξισχύω	have power	berkuasa
G1841	ἔξοδος	departure	kepergian
G1842	ἐξολεθρεύω	root out	musnahkan
G1844	ἐξορκίζω	adjure	bersumpah
G1845	ἐξορκιστής	exorcist	pengusir setan
G1846	ἐξορύσσω	dig through	menggali
G1847	ἐξουδενέω	be rejected	ditolak
G1851	ἐξοχή	prominent	terkemuka
G1852	ἐξυπνίζω	awake	membangunkan
G1853	ἔξυπνος	awake	terjaga
G1855	ἔξωθεν	outside	luar
G1856	ἐξωθέω	expel	mendorong
G1857	ἐξώτερος	outer	luar
G0186	ἀκλινής	unwavering	tetap
G1863	ἐπάγω	bring upon	mendatangkan
G1864	ἐπαγωνίζομαι	contend	berjuang
G1865	ἐπαθροίζω	collect	berkumpul
G1866	Ἐπαίνετος	Epaenetus	Epenetus
G0187	ἀκμάζω	ripen	matang
G1872	ἐπακολουθέω	follow after	mengikuti
G1873	ἐπακούω	listen to	mendengarkan
G1874	ἐπακροάομαι	listen ro	mendengarkan
G1875	ἐπάν	when	ketika
G1876	ἐπάναγκες	necessarily	perlu
G1877	ἐπανάγω	set off	berlayar
G1878	ἐπαναμιμνῄσκω	remind	mengingatkan
G1879	ἐπαναπαύω	rest	bersandar
G0188	ἀκμήν	still	masih
G1880	ἐπανέρχομαι	return	kembali
G1881	ἐπανίστημι	rebel against	memberontak
G1882	ἐπανόρθωσις	correcting	koreksi
G1884	ἐπαρκέω	help	menolong
G1886	ἔπαυλις	residence	tempat tinggal
G1887	ἐπαύριον	next day	esok hari
G1888		in the very act	tertangkap
G1889	Ἐπαφρᾶς	Epaphras	Epafras
G1890	ἐπαφρίζω	foam up	berbusa
G1891	Ἐπαφρόδιτος	Epaphroditus	Epafroditus
G1892	ἐπεγείρω	awaken	membangkitkan
G1893	ἐπεί	since	karena
G1894	ἐπειδή	since	karena
G1895	ἐπειδήπερ	since	karena
G1896	ἐφοράω	look upon	memandang
G1897		since	karena
G1898	ἐπεισέρχομαι	introduction	masukan
G1899	ἔπειτα	then	kemudian
G0190	ἀκολουθέω	follow	mengikuti
G1900	ἐπέκεινα	beyond	seberang
G1901	ἐπεκτείνομαι	reach out to	menerjang
G1902	ἐπενδύομαι	be clothed	mengenakan
G1903	ἐπενδύτης	coat	jubah
G1904	ἐπέρχομαι	arrive	datang
G1905	ἐπερωτάω	question	bertanya
G1906	ἐπερώτημα	pledge	janji
G1907	ἐπέχω	hold fast	mempertahankan
G1910	ἐπιβαίνω	mount	naik
G1912	ἐπιβαρέω	burden	memberatkan
G1913	ἐπιβιβάζω	mount	mengangkat
G1914	ἐπιβλέπω	look upon	memandang
G1915	ἐπίβλημα	patch	tambalan
G1916		cry out	berteriak
