# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
# down-payment: high-confidence marquee + key-term gaps (curated via Claude); the
# resumable build_llm_glosses.py run fills the remaining ~10k codes (skips these).
strong	lemma_ref	en_ref	gloss
G5423	φρεναπάτης	deceiver	engañador
G5424	φρήν	thinking	mente
G5425	φρίσσω	shudder	temblar
G5426	φρονέω	reason	pensar
G5427	φρόνημα	purpose	intención
G5428	φρόνησις	understanding	prudencia
G5432	φρουρέω	guard	guardar
G5434	φρύγανον	brushwood	leña
G5442	φυλάσσω	keep	guardar
G5459	φωσφόρος	light-bearing	lucífero
G5460	φωτεινός	bright	luminoso
G5470	χαλκοῦς	bronze	broncíneo
G5473	χαλκίον	kettle	caldero
G5474	χαλκολίβανον	bronze	bronce
G5476	χαμαί	on the ground	tierra
G5481	χαρακτήρ	reproduction	impronta
G5487	χαριτόω	favor	agraciado
G5489	χάρτης	paper	papel
G0549	ἄπειμι	go	marcharse
G5492	χειμάζω	be storm-tossed	azotarse
G5496	χειραγωγέω	guide	guiar
G5497	χειραγωγός	guide	guía
G5499	χειροποίητος	hand-made	hecho a mano
G5502	Χερούβ	Cherub	querubín
G5504	ἐχθές	yesterday	ayer
G5505	χιλιάς	thousand	millar
G0551	ἀπείραστος	untempted	intemptado
G5516		666	seiscientos sesenta y seis
G5517	χοϊκός	made of dust	terrestre
G0552	ἄπειρος	unacquainted	inexperto
G5520	χολάω	be angry	irritarse
G5522	χοῦς	dust	polvo
G5526	χορτάζω	feed	hartar
G5528	χόρτος	grass	hierba
G0553	ἀπεκδέχομαι	expect	esperar
G5531	κίχρημι	lend	prestar
G5534	χρεώ	ought	deber
G5537	χρηματίζω	announce	advertir
G5538	χρηματισμός	proclamation	oráculo
G5540	χρῆσις	use	uso
G5541	χρηστεύομαι	be kind	ser amable
G5542	χρηστολογία	smooth talk	palabras suaves
G5544	χρηστότης	kindness	benignidad
G5549	χρονίζω	delay	tardar
G5551	χρονοτριβέω	spend time	perder tiempo
G5552	χρυσοῦς	golden	de oro
G5554	χρυσοδακτύλιος	gold-ringed	que lleva anillo de oro
G5558	χρυσόω	gild	dorar
G5562	χωρέω	make room for	caber
G5568	ψαλμός	psalm	salmo
G5569	ψευδάδελφος	false brother	falso hermano
G5570	ψευδαπόστολος	false apostle	falso apóstol
G5572	ψευδοδιδάσκαλος	false teacher	falso maestro
G5575	ψευδόμαρτυς	false witness	falso testigo
G5576	ψευδομαρτυρέω	perjure	perjurar
G5577	ψευδομαρτυρία	false testimony	falso testimonio
G5578	ψευδοπροφήτης	false prophet	falso profeta
G5580	ψευδόχριστος	false Christ	falso Cristo
G5581	ψευδώνυμος	falsely called	falsamente llamado
G5590	ψυχή	soul	alma
G5594	ψύχω	cool	enfriar
G5596	ψωμίον	piece	bocado
G5599	ὦ	oh!	¡oh!
G0056	ἀγνωσία	ignorance	ignorancia
G5600		may be	ser
G5601	Ἰωβήδ	Obed	Obed
G5604	ὠδίν	labor	dolor de parto
G5605	ὠδίνω	be in labor	estar de parto
G5607		being	siendo
G5615	ὡσαύτως	likewise	igualmente
G0562	ἀπέραντος	endless	interminable
G5620	ὥστε	so	de modo que
G0563	ἀπερισπάστως	undistracted	sin distracción
G0566		receive	recibir
G0567		refrain	abstenerse
G0568	ἀπέχω	have in full	alejarse
G0569	ἀπιστέω	disbelieve	descreer
G0057	ἄγνωστος	unknown	desconocido
G0570	ἀπιστία	unbelief	incredulidad
G0573	ἁπλοῦς	sound	sano
G0578	ἀποβλέπω	look ahead	mirar hacia
G0579	ἀπόβλητος	rejected	rechazado
G0586	ἀποδεκατόω	tithe	diezmar
G0588	ἀποδέχομαι	receive	recibir
G0589	ἀποδημέω	go abroad	ausentarse
G0590	ἀπόδημος	absent	ausente
G0592	ἀποδιορίζω	divide	separar
G0593	ἀποδοκιμάζω	reject	rechazar
G0598	ἀποθλίβω	crowd up to	apretujar
G6000		report	anunciar
G6001		vessel	vasija
G6002		Admin	Admin
G6003		gather	reunir
G6004		elsewhere	en otra parte
G6005		dress	vestir
G6006		cast	lanzar
G6007		amomum	amomo
G6008		jump up	saltar
G6011		needle	aguja
G6013		produce	producto
G6014		eighteen	dieciocho
G6015		fear	temor
G6016		scour	limpiar
G6017		deride	burlarse
G6018		ponder	reflexionar
G6019		two-myriad	veinte mil
G6020		examination	examen
G6022		defame	difamar
G6023		be discouraged	desalentarse
G6025		because	porque
G6027		speculation	especulación
G6028		be amazed	asombrarse
G6029		overexcessively	sobremanera
G0603	ἀποκαραδοκία	eager expectation	expectativa
G6030		rush out	lanzarse
G6031		rebuke	reprensión
G6032		derision	burla
G6033		hence	de allí
G6034		adjure	conjurar
G6035		accursed	maldito
G6036		enter	entrar
G6037		sow above	sembrar encima
G6039		cheerfully	alegremente
G6041		envy	envidiar
G6043		Joda	Joda
G6044		Josech	Josec
G6045		as	así como
G6046		burden	agobiar
G6047		delineate	escribir
G6048		judgment	condena
G6049		stoop down	inclinarse
G6050		bless	bendecir
G6051		accuser	acusador
G6052		settle	establecer
G6053		lower	inferior
G6055		cot	camilla
G6058		hidden	oculto
G6059		encompass	rodear
G6060		turn around	convertir
G6061		mill	molino
G6063		know	saber
G6064		household	casa
G6065		builder	constructor
G6066		little faith	poca fe
G6067		scarcely	apenas
G6068		fog	niebla
G6069		everywhere	por todas partes
G0607	ἀποκεφαλίζω	behead	decapitar
G6070		encamp	acampar
G6071		further	más allá
G6072		touch	tocar
G6073		gentleness	mansedumbre
G6074		ancestor	antepasado
G6075		beggar	mendigo
G6076		lean toward	inclinarse
G6077		Pyrrhus	Pirro
G6078		originally	primitivamente
G6079		food	alimento
G6080		relative	pariente
G6081		be downcast	abatirse
G6083		be conscious of	ser consciente
G6084		Titius	Ticio
G6085		hole	agujero
G6087		super overexcessively	sobremanera
G6088		greatly	grandemente
G6090		ear	oreja
G6091		sunset	occidente
G6092		go out	salir
G6093		pit	pozo
G6094		boast	jactancia
G6095		Arni	Arni
G6096		satisfy	satisfacer
G6097		break	quebrantar
G6098		burnt	quemar
G6099		comb	peinar
G6100		independent	sin reino
G6101		impassable	intransitable
G6102		make impassable	hacer intransitable
G6103		incurable	incurable
G6104		thoughtlessness	irresolución
G6105		handmaiden	sierva
G6106		drought	sequía
G6107		do good	hacer bien
G6108		be better	mejorar
G6109		fine	bueno
G6110		leap for joy	gozo
G6111		statue	estatua
G6112		cups	copa
G6113		affection	amor
G6114		sanctification	santificación
G6115		sanctuary	santuario
G6116		arm	brazo
G6117		loop	presilla
G6118		angle	ángulo
G6119		joint	codo
G6120		purification	purificación
G6121		pure	puro
G6122		barren	estéril
G6123		purchase	compra
G6124		be wild	volverse salvaje
G6125		holm oak	encina
G6126		tamarisk	tamarisco
G6127		rugged	rústico
G6128		wild grass	hierba silvestre
G6129		right of inheritance	derecho de redención
G0613	ἀποκρύπτω	conceal	ocultar
G6130		relative	pariente
G6131		kin	pariente
G6132		squeeze	apretar
G6133		adamantine	adamantino
G6134		adamant	diamante
G6135		Adar	Adar
G6136		supperless	sin cena
G6137		kinsman	pariente
G6138		reinforced	indisoluble
G6139		meditate	meditar
G6140		meditation	meditación
G6141		be despised	ser despreciado
G6142		stout	robusto
G6143		mature	madurar
G6144		powerlessness	debilidad
G6145		everlasting	eterno
G6146		idle	ocioso
G6147		rancor	rencor
G6148		Athanim	Atanim
G6149		rebellion	desobediencia
G6150		disregarding	rechazo
G6152		depression	desánimo
G6153		unfit	inapropiado
G6154		acquit	absolver
G6155		acclamation	aclamación
G6156		stand in awe	respetar
G6157		genitals	vergüenza
G6158		soot	hollín
G6159		open air	al aire libre
G6160		portal	puerta
G6161		porch	pórtico
G6162		pediment	frontón
G6163		have tooth-chills	castañetear
G6164		praiseworthy	digno de alabanza
G6165		praise	alabanza
G6166		enigma speaker	enigmista
G6167		goat	cabra
G6168		flock of goats	rebaño de cabras
G6169		herder	pastor de cabras
G0617	ἀποκυλίω	roll away	rodar
G6170		preferred	preferido
G6171		sensitive	sensible
G6172		disgracefully	vergonzosamente
G6173		requesting	petición
G6174		blame	acusar
G6175		accusation	acusación
G6176		captive	cautivo
G6177		innocence	inocencia
G6178		thorn	espina
G6179		heartless	despiadado
G0618	ἀπολαμβάνω	get back	recibir
G6180		impotable	imbebible
G6181		unready	desprevenido
G6182		unfinished	inacabado
G6183		inextinguishable	inextinguible
G6184		indifference	desánimo
G6185		be discouraged	desanimarse
G6186		pointed	puntiagudo
G6187		fixed	inmóvil
G6188		point	punta
G6189		uncalled	no invitado
G6190		at this moment	apogeo
G6191		anvil	yunque
G6192		unrestrained	desenfrenado
G6193		sharpen	afilar
G6194		shoot	disparar
G6195		shooter	arquero
G6196		unbecoming	indecoroso
G6197		act unintentionally	obrar involuntariamente
G6198		unintentional	involuntario
G6199		unintentionally	involuntariamente
G0062	ἀγράμματος	unschooled	iletrado
G6200		audible	audible
G6201		cause to hear	hacer oír
G6202		Akra	Acra
G6203		restriction	severidad
G6204		hear	escuchar
G6205		hearing	audición
G6206		uncircumcised	incircunciso
G6207		fruit tree	árbol frutal
G6208		toe	dedo del pie
G6209		chiseled	aserrado
G0621		lick	lamer
G6210		extremity	extremidad
G6211		void	nulo
G6212		act ostentatiously	jactarse
G6213		price	grito
G6214		shout	clamor
G6215		be a runaway	vagabundear
G6216		ache	doler
G6217		suffering	dolor
G6218		pain	dolor
G6219		painful	doloroso
G6220		pain	dolor
G6221		anointing	ungüento
G6222		grind flour	moler
G6223		osprey	águila
G6224		salty land	salado
G6225		pollute	contaminar
G6226		capture	capturar
G6227		but only	sino
G6228		price	precio
G6229		foreign tongue	extranjero
G0623	Ἀπολλύων	Apollyon	Apolión
G6230		change	cambiar
G6231		change	cambio
G6232		alienate	enajenar
G6233		strangely	extrañamente
G6234		alienation	enajenación
G6235		foreign language	extranjero
G6236		leap	salto
G6237		brine	salmuera
G6238		salt-flats	saladares
G6239		brackish	salado
G6240		threshing	trilla
G6241		ointment	ungüento
G6242		sacred grove	bosque
G6243		woods	bosque
G6244		chain-work	cadena
G6245		toasted grain	trigo tostado
G6246		psoriasis	psoriasis
G6247		aloe	áloe
G6248		wagon	carro
G6249		octaves	octavas
G6250		unchewable	no masticable
G6251		mark	marca
G6252		faint	débil
G6253		darken	oscurecer
G6254		blunt	embotar
G6255		extract	extraer
G6256		milking	ordeño
G6257		indifferently	indiferentemente
G6258		unmeasured	inmensurable
G6259		harvest	cosecha
G6260		without pay	sin paga
G6261		ewe-lamb	cordero
G6262		not betrothed	no desposada
G6263		honey-bread	pan de miel
G6264		error	error
G6265		almond	almendra
G6266		untold	indecible
G6267		clothing	vestidura
G6268		fisherman	pescador
G6269		spread	extendido
G6270		ambidextrous	ambidextro
G6271		in between	entre
G6272		stairs	escalera
G6273		ascending	ascenso
G6274		carry	llevar
G6275		rider	jinete
G6276		sprout up	brotar
G6277		stir up	agitar
G6278		tendril	sarmiento
G6279		break camp	levantar campamento
G6280		break out	estallar
G6281		marching	marcha
G6282		impudent	desvergonzado
G6283		impudently	desvergonzadamente
G6284		kindle	encender
G6285		call by name	llamar
G6286		laying down	reclinación
G6287		couch	lecho
G6288		play music	tocar
G6289		blaze up	brillar
G6290		unfeeling	insensible
G6291		gather up	recoger
G6292		elevation	elevación
G6293		consumption	consumo
G6294		intermingle	mezclar
G6295		reluctance	reluctancia
G6296		disagree	disentir
G6297		be fatigued	cansarse
G6298		dry up	secar
G6299		rest	descanso
G0063	ἀγραυλέω	live outside	acampar
G0630	ἀπολύω	release	liberar
G6300		be effronted	descararse
G6301		satisfying	plenitud
G6302		breathe	respirar
G6303		breathing	respiro
G6304		die in	morir
G6305		prepare	preparar
G6306		not be turned away	irrevocable
G6307		incite	incitar
G6308		kidnap	arrebatar
G6309		tear asunder	desgarrar
G6310		dig up	excavar
G6311		rise upwards	levantarse
G6312		height	estatura
G6313		rip open	rasgar
G6314		escape	escapar
G6315		violent shaking	sacudida
G6316		diet	alimento
G6317		forehead bald	calvo
G6318		forehead bald	calvicie
G6319		offering	ofrenda
G6320		bearing pole	pértiga
G6321		block up	obstruir
G6322		mix up	revolver
G6323		grow up	crecer
G6324		respite	alivio
G6325		valor	valentía
G6326		courage	valentía
G6327		vigorous	vigoroso
G6328		effeminate	afeminado
G6329		become a man	virilidad
G6330		unroll	desenrollar
G6331		mercilessly	despiadadamente
G6332		unhoped for	inesperado
G6333		wind-blown	arrastrado
G6334		destroyed by wind	destruido
G6335		unascertained	incierto
G6336		unhearing	sordo
G6337		not malleable	rígido
G6338		because of	porque
G6339		because of	porque
G6340		flower ornament	flor
G6341		bloom	florecer
G6342		flowered work	floral
G6343		confession	confesión
G6344		deduct	deducir
G6345		incurable	incurable
G6346		fly about	volar
G6347		without strength	débil
G6348		passage	apertura
G6349		act lawlessly	infringir
G6350		violation of law	infracción
G6351		root up	arrancar
G6352		mindless	insensato
G6353		rise against	resistir
G6354		listen in turn	escuchar
G6355		bargain	intercambiar
G6356		remuneration	recompensa
G6357		take away in return	quitar
G6358		die for	morir
G6359		answer	respuesta
G6360		copy	copia
G6361		repay	reembolsar
G6362		plead	litigar
G6363		rival	rival
G6364		contrary	opuesto
G6365		relocate	desplazar
G6366		adjudicate	juzgar
G6367		shielder	defensor
G6368		beam of a loom	lanzadera
G6369		act against	resistir
G6370		battle	combatir
G6371		facing	frente a frente
G6372		contradiction	contradicción
G6373		support	apoyo
G6374		support	sostener
G6375		substitute	oponer
G6376		inner room	cueva
G6377		barefoot	descalzo
G6378		unsufferable	insoportable
G6379		unsubdued	indomable
G0638	ἀποπνίγω	choke	ahogar
G6380		elevate	elevar
G6381		worthy of trust	digno de confianza
G6382		petition	petición
G6383		axle	eje
G6384		uninhabited	deshabitado
G6385		inability to see	ceguera
G6386		report	informe
G6387		enslavement	esclavización
G6388		stupidity	ignorancia
G6389		exaction	exacción
G0639	ἀπορέω	be perplexed	perplejo
G6390		wipe away	borrar
G6391		alienation	alienación
G6392		tenderness	ternura
G6393		make tender	enternecerse
G6394		blur	oscurecer
G6395		refuse	rehusar
G6396		cast shame	avergonzar
G6397		consume	gastar
G6398		meet	encontrar
G6399		meeting	encuentro
G0640	ἀπορία	perplexity	perplejidad
G6400		from on top	desde arriba
G6401		unalterable	inmutable
G6402		departure	partida
G6403		chattel	bien
G6404		dedicate	dedicar
G6405		spreading out	extensión
G6406		unhewn	sin desbastar
G6407		set free	liberar
G6408		silence	silencio
G6409		fasten	fijar
G6410		impure	impuro
G6411		east wind	viento del este
G6412		pear tree	peral
G6413		simple	sencillo
G6414		insatiable	insaciable
G6415		singleness	sinceridad
G6416		simplify	simplificar
G6417		repel	rechazar
G6418		wean	destetar
G6419		descendant	descendiente
G0642	ἀπορφανίζω	orphan	separar
G6420		bind up	atar
G6421		bundle	bulto
G6422		tie up	atar
G6423		divide up	dividir
G6424		run away	huir
G6425		banish	desterrar
G6426		gift	regalo
G6427		restitution	restitución
G6428		mow	segar
G6429		resettlement	recolonización
G0643		pack up	empacar
G6430		resettlement	colonia
G6432		settlement	asentamiento
G6433		move	partir
G6434		clear away	limpiar
G6435		cleanse	purificar
G6436		sit apart	sentarse
G6437		suffer	desfallecer
G6438		invoke	invocar
G6439		pierce	traspasar
G6440		piercing	traspaso
G6441		be without a turban	descubrir
G6442		exile	desterrar
G6443		weep	llorar
G6444		prison	cárcel
G6445		turn off	apartarse
G6446		rinse off	enjuagar
G6447		pluck off	arrancar
G6448		transmit	transportar
G6449		concealment	ocultamiento
G6450		concealment	ocultamiento
G6451		detain	retener
G6452		be mute	enmudecer
G6453		kick up	cocear
G6454		enjoy	disfrutar
G6455		resign	renunciar
G6456		petrify	petrificar
G6457		plea	defensa
G6458		left over	sobrante
G6459		redeem	redimir
G6460		blame	culpar
G6461		be estranged	extrañarse
G6462		cause to dry up	secar
G6463		scrape off	raspar
G6464		put to the test	tentar
G6465		take a fifth part	quintar
G6466		leap back	saltar
G6467		squeeze out	exprimir
G6468		digression	desviación
G6469		undo	deshacer
G0647	ἀποστάσιον	divorce	repudio
G6470		scapegoat	chivo expiatorio
G6471		acting as scapegoat	expulsión
G6472		drop down	caer
G6473		rip off	rasgar
G6474		unharness	desuncir
G6475		consume	consumir
G6476		shake off	sacudir
G6477		keep silent	callar
G6478		accoutrements	equipaje
G6479		move a tent	desacampar
G0648	ἀποστεγάζω	unroof	destetchar
G6480		harden against	endurecerse
G6481		watch over	vigilar
